SCRUB_STORE_NO,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2,TIME_DIM_KEY
20,252,57.5,65.3,72.9,55.3,62.1,65.5,53.8,60.2,65.3,57.5,65.8,76.6,56.9,65.2,72.7,57.5,65.8,76.6,62,85,98,8.9,11.4,13.5,987.0,988.4,990.1,1007.8,1009.2,1011.1,2.1,4.1,6.8,302,3.5,6.8,11.4,311,3.7,7.4,12.8,313,0.12,0,0,88,100,0,112.7,621.4,2706.1,20210909
20,253,52.8,60.8,71.7,51.5,55.7,61.5,48.6,51.8,56.1,51.0,61.1,76.1,51.0,60.5,71.3,52.9,61.4,76.1,50,74,93,7.3,8.3,9.7,989.7,994.6,1000.0,1010.8,1015.7,1021.3,2.5,6.4,11.2,319,4.3,11.1,16.6,323,4.8,12.1,17.1,325,0.0,0,0,15,100,0,228.0,805.4,5471.4,20210910
20,254,51.9,62.2,72.7,49.6,57.5,64.9,47.6,54.3,61.6,52.3,63.4,76.5,52.3,62.5,72.6,51.9,63.3,76.5,57,76,91,7.0,9.1,11.8,1000.0,1001.3,1003.3,1021.3,1022.6,1024.5,0.5,4.8,9.9,217,1.1,8.1,14.5,219,1.2,8.9,14.9,219,0.0,0,0,9,95,0,246.8,794.1,5923.7,20210911
20,255,58.3,68.3,78.2,57.3,64.1,70.5,56.5,61.8,67.6,58.5,69.4,80.8,58.6,68.3,78.1,58.5,69.4,80.8,59,81,96,9.8,12.0,14.6,996.7,998.5,999.7,1017.5,1019.5,1020.9,4.1,6.8,12.4,237,8.6,12.0,19.0,240,9.7,13.2,19.7,241,0.0,0,6,43,100,0,218.8,774.4,5250.1,20210912
20,256,63.6,72.4,82.0,62.2,67.9,73.6,61.1,65.7,70.6,64.3,74.7,85.0,64.3,72.4,81.6,64.3,74.7,85.0,63,80,90,11.6,13.8,16.3,995.9,997.3,998.7,1016.7,1018.2,1019.6,2.8,5.0,8.3,240,5.1,8.4,12.0,243,5.7,9.1,12.4,244,0.0,0,7,28,57,0,231.8,734.9,5562.9,20210913
20,257,66.4,73.3,83.9,64.7,68.9,74.8,63.3,66.9,72.0,67.4,75.3,86.8,67.4,73.3,82.7,67.4,75.3,86.8,61,81,93,12.5,14.3,17.1,991.2,993.2,995.6,1012.0,1014.0,1016.5,3.2,5.4,8.2,218,7.0,9.7,12.8,224,8.2,10.7,14.7,226,0.03,0,24,67,100,0,201.8,615.2,4843.7,20210914
20,258,59.6,64.3,71.6,55.4,61.0,65.5,51.6,58.9,64.9,60.4,64.3,67.4,60.5,64.3,67.4,60.4,64.3,67.4,71,83,94,8.2,10.8,13.3,991.2,994.2,996.1,1012.0,1015.2,1017.2,0.7,3.9,6.2,349,1.3,8.0,11.2,354,1.4,9.1,12.5,355,0.01,0,98,100,100,0,62.5,205.2,1500.5,20210915
20,259,53.6,61.7,70.7,50.6,55.2,60.4,47.2,50.1,53.9,53.8,61.6,69.7,53.6,61.5,69.7,54.6,61.7,69.7,52,67,77,6.9,7.8,9.0,995.8,998.7,1002.4,1017.0,1019.9,1023.8,3.9,6.1,9.2,5,6.7,10.8,15.7,11,7.3,11.7,17.2,13,0.0,0,0,59,100,0,179.1,579.0,4298.4,20210916
20,260,51.1,61.3,72.8,48.6,55.2,62.3,45.4,50.6,55.5,50.6,62.0,76.3,50.6,61.3,72.4,51.9,62.3,76.3,52,69,85,6.4,7.9,9.4,1002.7,1005.9,1008.2,1024.2,1027.3,1029.7,1.4,3.1,4.9,14,1.6,4.7,9.6,18,1.6,5.2,11.2,20,0.0,0,0,0,0,0,238.2,759.7,5716.5,20210917
20,261,52.7,61.7,72.8,51.4,56.4,62.9,49.5,52.7,57.0,54.1,62.8,76.3,54.1,62.2,72.2,53.2,62.7,76.3,54,74,89,7.5,8.5,10.0,1007.4,1008.5,1010.1,1028.6,1029.9,1031.5,1.0,2.7,4.2,89,1.6,3.9,4.9,92,1.6,4.1,5.6,93,0.0,0,0,0,0,0,234.5,748.8,5626.8,20210918
20,262,52.6,62.0,73.9,51.2,56.3,63.9,48.0,52.1,58.2,53.0,62.8,76.7,53.0,62.2,73.2,53.2,62.9,76.7,53,71,88,7.1,8.4,10.5,1002.1,1004.7,1007.5,1023.4,1026.0,1029.0,0.4,3.4,6.6,77,1.3,5.3,9.0,80,1.6,5.7,9.2,81,0.0,0,0,27,84,0,232.3,745.2,5575.6,20210919
20,263,54.1,64.4,76.6,52.0,58.4,65.5,49.1,54.4,59.3,54.7,65.0,78.1,55.0,64.7,76.0,54.7,65.0,78.1,52,71,84,7.4,9.1,10.9,998.0,999.7,1001.9,1018.8,1020.9,1023.2,1.1,2.3,3.6,33,1.5,3.4,5.2,51,1.6,3.7,5.6,57,0.0,0,15,68,100,0,224.1,695.3,5378.1,20210920
20,264,58.5,65.8,73.1,56.6,61.9,66.7,54.5,59.4,65.7,59.4,67.0,76.6,60.2,66.0,72.6,59.4,67.0,76.6,59,81,99,9.1,11.1,13.7,990.5,995.7,998.5,1011.4,1016.7,1019.7,0.5,3.4,5.0,131,0.6,5.6,9.1,132,0.7,6.0,10.1,133,0.19,0,86,96,100,0,132.2,394.9,3173.1,20210921
20,265,56.3,66.5,76.3,56.5,63.9,67.4,55.9,62.6,65.9,57.2,67.3,78.7,56.7,66.4,76.3,57.3,67.3,78.7,63,88,100,9.7,12.4,13.8,984.8,987.0,989.9,1005.5,1007.8,1010.7,1.3,8.0,14.0,236,2.7,13.7,24.7,238,3.1,14.5,25.9,239,0.2,0,3,76,100,0,161.9,703.5,3886.6,20210922
20,266,50.8,57.5,63.6,48.5,52.8,55.7,45.7,48.8,54.9,49.4,56.7,63.6,49.4,56.5,63.6,51.5,57.5,63.6,56,74,95,6.6,7.5,9.3,987.0,991.5,994.9,1008.1,1012.6,1016.3,3.0,7.6,12.9,270,4.5,12.6,21.8,272,4.9,13.4,23.0,272,0.0,0,0,33,100,0,172.3,672.6,4134.8,20210923
